,mean
2022-10-24 00:00:00,20.516186211250908
2022-10-24 01:00:00,19.772219679576203
2022-10-24 02:00:00,19.82596525118139
2022-10-24 03:00:00,20.465234875383402
2022-10-24 04:00:00,20.05832166155138
2022-10-24 05:00:00,20.640298149797307
2022-10-24 06:00:00,22.594730492012268
2022-10-24 07:00:00,25.850081517328647
2022-10-24 08:00:00,26.155027609077962
2022-10-24 09:00:00,26.45518009130741
2022-10-24 10:00:00,26.372137936431248
2022-10-24 11:00:00,26.45917631309216
2022-10-24 12:00:00,26.769651352700315
2022-10-24 13:00:00,26.388804055320218
2022-10-24 14:00:00,26.801328500627417
2022-10-24 15:00:00,25.667782776035963
2022-10-24 16:00:00,24.98926669341025
2022-10-24 17:00:00,24.393799910892202
2022-10-24 18:00:00,23.542631807733144
2022-10-24 19:00:00,23.2517207508205
2022-10-24 20:00:00,22.449479559154867
2022-10-24 21:00:00,21.386616489425673
2022-10-24 22:00:00,21.338462898986858
2022-10-24 23:00:00,21.33820813177482
2022-10-25 00:00:00,20.93039100047687
2022-10-25 01:00:00,19.72224265577838
2022-10-25 02:00:00,20.456956902195618
2022-10-25 03:00:00,20.656228200914185
2022-10-25 04:00:00,20.332382761783037
2022-10-25 05:00:00,20.394813699815437
2022-10-25 06:00:00,22.088784491135062
2022-10-25 07:00:00,24.441018280852298
2022-10-25 08:00:00,26.000979588439076
2022-10-25 09:00:00,27.00095345012409
2022-10-25 10:00:00,27.33173998217755
2022-10-25 11:00:00,27.28689105152985
2022-10-25 12:00:00,26.89652613379062
2022-10-25 13:00:00,26.585564253622273
2022-10-25 14:00:00,27.165474460171875
2022-10-25 15:00:00,27.3906246241233
2022-10-25 16:00:00,26.741380856626286
2022-10-25 17:00:00,25.11777987263676
2022-10-25 18:00:00,23.802843928696042
2022-10-25 19:00:00,23.138858665884808
2022-10-25 20:00:00,23.261788300054963
2022-10-25 21:00:00,21.89712354686952
2022-10-25 22:00:00,20.80867416762079
2022-10-25 23:00:00,21.041053896158044
2022-10-26 00:00:00,20.624401848949784
2022-10-26 01:00:00,20.252656760877116
2022-10-26 02:00:00,20.36853667970087
2022-10-26 03:00:00,20.49727198682485
2022-10-26 04:00:00,19.985131678132422
2022-10-26 05:00:00,20.75603196376088
2022-10-26 06:00:00,22.284065801154266
2022-10-26 07:00:00,24.955758869535163
2022-10-26 08:00:00,26.30446346068827
2022-10-26 09:00:00,26.56579106818276
2022-10-26 10:00:00,26.899490631893038
2022-10-26 11:00:00,26.72512110823893
2022-10-26 12:00:00,26.445537977027666
2022-10-26 13:00:00,26.470788154822433
2022-10-26 14:00:00,26.08695630058626
2022-10-26 15:00:00,25.902976242973622
2022-10-26 16:00:00,25.375932487287077
2022-10-26 17:00:00,24.2454495767536
2022-10-26 18:00:00,23.36643870965856
2022-10-26 19:00:00,23.30642270989742
2022-10-26 20:00:00,22.467717903729298
2022-10-26 21:00:00,21.237762817531205
2022-10-26 22:00:00,21.01777147311254
2022-10-26 23:00:00,21.28201283650502
2022-10-27 00:00:00,20.20547933106588
2022-10-27 01:00:00,20.300538025412788
2022-10-27 02:00:00,20.090212224065223
2022-10-27 03:00:00,20.198029581107495
2022-10-27 04:00:00,20.170164968128883
2022-10-27 05:00:00,20.491669582802214
2022-10-27 06:00:00,22.328548870253275
2022-10-27 07:00:00,24.27764242446996
2022-10-27 08:00:00,25.505297074729913
2022-10-27 09:00:00,25.461319073133144
2022-10-27 10:00:00,25.71883189214771
2022-10-27 11:00:00,26.539263865773506
2022-10-27 12:00:00,25.786695908137062
2022-10-27 13:00:00,26.494139298307335
2022-10-27 14:00:00,26.234490367061003
2022-10-27 15:00:00,26.792247670170227
2022-10-27 16:00:00,25.72538092483796
2022-10-27 17:00:00,25.064965377476835
2022-10-27 18:00:00,23.842543891497897
2022-10-27 19:00:00,23.933522898094992
2022-10-27 20:00:00,22.224796735275813
2022-10-27 21:00:00,21.930650988523634
2022-10-27 22:00:00,21.936303237349385
2022-10-27 23:00:00,20.99997374195101
2022-10-28 00:00:00,20.561924990430132
2022-10-28 01:00:00,20.309014913590474
2022-10-28 02:00:00,20.613252036979652
2022-10-28 03:00:00,20.400727432436156
2022-10-28 04:00:00,20.038991751469393
2022-10-28 05:00:00,20.561636728101842
2022-10-28 06:00:00,22.22239988669763
2022-10-28 07:00:00,24.768755849584803
2022-10-28 08:00:00,26.57564691527132
2022-10-28 09:00:00,26.26893357087533
2022-10-28 10:00:00,26.44384376002254
2022-10-28 11:00:00,27.222031010875774
2022-10-28 12:00:00,26.465170709382477
2022-10-28 13:00:00,25.993439750824976
2022-10-28 14:00:00,25.87638722695667
2022-10-28 15:00:00,24.869575145962713
2022-10-28 16:00:00,24.819599926630584
2022-10-28 17:00:00,24.08342617832811
2022-10-28 18:00:00,23.038480208565364
2022-10-28 19:00:00,22.322485386600597
2022-10-28 20:00:00,22.361988099378358
2022-10-28 21:00:00,21.279412126801684
2022-10-28 22:00:00,21.03209519528911
2022-10-28 23:00:00,21.225462881143564
2022-10-29 00:00:00,20.596671335094136
2022-10-29 01:00:00,19.70786697158241
2022-10-29 02:00:00,19.428923391630466
2022-10-29 03:00:00,20.479564953091774
2022-10-29 04:00:00,20.214372234665255
2022-10-29 05:00:00,20.447293643114225
2022-10-29 06:00:00,20.799289872977322
2022-10-29 07:00:00,22.923284613223444
2022-10-29 08:00:00,22.857342222385544
2022-10-29 09:00:00,22.909470175254604
2022-10-29 10:00:00,22.472197691866242
2022-10-29 11:00:00,22.96818879391191
2022-10-29 12:00:00,22.63396885522198
2022-10-29 13:00:00,22.044770784217942
2022-10-29 14:00:00,21.856801516203646
2022-10-29 15:00:00,21.34290210621415
2022-10-29 16:00:00,20.97113458554403
2022-10-29 17:00:00,21.137960430616076
2022-10-29 18:00:00,21.165595183420947
2022-10-29 19:00:00,21.4397976767832
2022-10-29 20:00:00,21.154037216425444
2022-10-29 21:00:00,20.306860619077877
2022-10-29 22:00:00,20.25871074796101
2022-10-29 23:00:00,20.426959943780528
2022-10-30 00:00:00,20.035095773202137
2022-10-30 01:00:00,19.217874217499304
2022-10-30 02:00:00,19.982713203782584
2022-10-30 03:00:00,20.842328140217962
2022-10-30 04:00:00,19.819372593503665
2022-10-30 05:00:00,19.681274066230717
2022-10-30 06:00:00,20.07641725696148
2022-10-30 07:00:00,21.402999190741024
2022-10-30 08:00:00,21.722759012975597
2022-10-30 09:00:00,21.95731038130031
2022-10-30 10:00:00,21.639918075235077
2022-10-30 11:00:00,21.43977101960954
2022-10-30 12:00:00,22.38353655044234
2022-10-30 13:00:00,20.870124506599346
2022-10-30 14:00:00,20.922579585419065
2022-10-30 15:00:00,20.574944049390812
2022-10-30 16:00:00,20.47682370265671
2022-10-30 17:00:00,20.83639426682277
2022-10-30 18:00:00,20.97698287095763
2022-10-30 19:00:00,21.391465611039674
2022-10-30 20:00:00,20.806708195117473
2022-10-30 21:00:00,20.06237780873876
2022-10-30 22:00:00,20.019750207056774
2022-10-30 23:00:00,20.983402236386468
