,mean,mean_se,mean_ci_lower,mean_ci_upper
2022-10-24 00:00:00,67.58485864841454,,,
2022-10-24 01:00:00,63.77425977969524,,,
2022-10-24 02:00:00,61.623560474353916,,,
2022-10-24 03:00:00,61.36203063581884,,,
2022-10-24 04:00:00,61.69562756605873,,,
2022-10-24 05:00:00,64.34930618648917,,,
2022-10-24 06:00:00,80.16026681167706,,,
2022-10-24 07:00:00,105.890338531831,,,
2022-10-24 08:00:00,105.38367733551425,,,
2022-10-24 09:00:00,100.32102484698694,,,
2022-10-24 10:00:00,94.1954646015316,,,
2022-10-24 11:00:00,91.11350463866081,,,
2022-10-24 12:00:00,91.13902727858849,,,
2022-10-24 13:00:00,91.11367889683956,,,
2022-10-24 14:00:00,88.04600042676202,,,
2022-10-24 15:00:00,85.59856321551868,,,
2022-10-24 16:00:00,84.2759266721179,,,
2022-10-24 17:00:00,86.06053671397942,,,
2022-10-24 18:00:00,90.13395612976598,,,
2022-10-24 19:00:00,95.96421845004237,,,
2022-10-24 20:00:00,96.40872439585573,,,
2022-10-24 21:00:00,90.0301649451406,,,
2022-10-24 22:00:00,80.26115690945302,,,
2022-10-24 23:00:00,74.15665650254114,,,
2022-10-25 00:00:00,67.00511340757893,,,
2022-10-25 01:00:00,62.6243266084539,,,
2022-10-25 02:00:00,61.239365624759614,,,
2022-10-25 03:00:00,61.57999618614783,,,
2022-10-25 04:00:00,61.66585389839366,,,
2022-10-25 05:00:00,64.74992224960086,,,
2022-10-25 06:00:00,80.7769231801201,,,
2022-10-25 07:00:00,105.84634562009641,,,
2022-10-25 08:00:00,103.72750711823016,,,
2022-10-25 09:00:00,97.54827900428779,,,
2022-10-25 10:00:00,91.77980363592073,,,
2022-10-25 11:00:00,89.68433169343014,,,
2022-10-25 12:00:00,89.57787625599724,,,
2022-10-25 13:00:00,90.40420802104927,,,
2022-10-25 14:00:00,87.85809452989487,,,
2022-10-25 15:00:00,84.94723627950424,,,
2022-10-25 16:00:00,84.14342403306226,,,
