,mean
2022-10-24 00:00:00,9.055494191665671
2022-10-24 01:00:00,8.674850981538869
2022-10-24 02:00:00,8.604620127107264
2022-10-24 03:00:00,8.710818016147547
2022-10-24 04:00:00,8.789561218903689
2022-10-24 05:00:00,9.22328854289104
2022-10-24 06:00:00,10.322309855583713
2022-10-24 07:00:00,11.679386991463367
2022-10-24 08:00:00,11.374349002443232
2022-10-24 09:00:00,11.277363238925624
2022-10-24 10:00:00,10.81061947516416
2022-10-24 11:00:00,10.537486066526682
2022-10-24 12:00:00,10.543407954600072
2022-10-24 13:00:00,10.63417162325596
2022-10-24 14:00:00,10.8242371066013
2022-10-24 15:00:00,10.641462796115102
2022-10-24 16:00:00,10.646468445699902
2022-10-24 17:00:00,10.658948299854998
2022-10-24 18:00:00,11.031652860890565
2022-10-24 19:00:00,11.218365088600565
2022-10-24 20:00:00,11.010553105401923
2022-10-24 21:00:00,10.41038617115921
2022-10-24 22:00:00,9.713634595429044
2022-10-24 23:00:00,9.102373964333715
2022-10-25 00:00:00,8.817208580574812
2022-10-25 01:00:00,8.507817693728686
2022-10-25 02:00:00,8.554437745452514
2022-10-25 03:00:00,8.583465609440394
2022-10-25 04:00:00,8.710761995329733
2022-10-25 05:00:00,9.133185061987989
2022-10-25 06:00:00,10.158458963200182
2022-10-25 07:00:00,11.433946058191655
2022-10-25 08:00:00,10.976549524713612
2022-10-25 09:00:00,10.613678989404843
2022-10-25 10:00:00,10.346773048668265
2022-10-25 11:00:00,10.138935325748031
2022-10-25 12:00:00,10.228063886112706
2022-10-25 13:00:00,10.344957717190834
2022-10-25 14:00:00,10.54747703755537
2022-10-25 15:00:00,10.264120130748276
2022-10-25 16:00:00,10.27562108994594
2022-10-25 17:00:00,10.764994788794898
2022-10-25 18:00:00,10.895933823024045
2022-10-25 19:00:00,11.119029981612263
2022-10-25 20:00:00,10.985058940492433
2022-10-25 21:00:00,10.500282382054362
2022-10-25 22:00:00,9.866850442970842
2022-10-25 23:00:00,9.101336118838924
2022-10-26 00:00:00,8.645892979140573
2022-10-26 01:00:00,8.42004512051147
2022-10-26 02:00:00,8.471362889766457
2022-10-26 03:00:00,8.470240447083865
2022-10-26 04:00:00,8.554475980061271
2022-10-26 05:00:00,8.992047918812714
2022-10-26 06:00:00,9.9040382470557
2022-10-26 07:00:00,11.625518083037509
2022-10-26 08:00:00,11.271268297792439
2022-10-26 09:00:00,10.922204864981303
2022-10-26 10:00:00,10.55397332225682
2022-10-26 11:00:00,10.174012738134259
2022-10-26 12:00:00,10.154208843339392
2022-10-26 13:00:00,10.158858185948592
2022-10-26 14:00:00,10.133629322809684
2022-10-26 15:00:00,10.086439294108814
2022-10-26 16:00:00,9.955406974661217
2022-10-26 17:00:00,10.623045172454988
2022-10-26 18:00:00,10.729723935579822
2022-10-26 19:00:00,11.152312544312547
2022-10-26 20:00:00,11.055485701024168
2022-10-26 21:00:00,10.358854177415036
2022-10-26 22:00:00,9.93440973786759
2022-10-26 23:00:00,9.098853757845689
2022-10-27 00:00:00,8.702114671996059
2022-10-27 01:00:00,8.431380044349998
2022-10-27 02:00:00,8.464040115042218
2022-10-27 03:00:00,8.437141643017188
2022-10-27 04:00:00,8.409302781431007
2022-10-27 05:00:00,8.957449432201253
2022-10-27 06:00:00,9.849431381017606
2022-10-27 07:00:00,11.290822021222947
2022-10-27 08:00:00,11.12018397602997
2022-10-27 09:00:00,10.889622503470035
2022-10-27 10:00:00,10.311682108978376
2022-10-27 11:00:00,9.886092073392485
2022-10-27 12:00:00,9.948332206222611
2022-10-27 13:00:00,9.69644652003991
2022-10-27 14:00:00,9.956175644652216
2022-10-27 15:00:00,9.885682849775028
2022-10-27 16:00:00,9.914753626085494
2022-10-27 17:00:00,10.380201391746615
2022-10-27 18:00:00,10.702742693388965
2022-10-27 19:00:00,10.959871011713197
2022-10-27 20:00:00,10.723468809523723
2022-10-27 21:00:00,10.35891624105004
2022-10-27 22:00:00,9.579265521799124
2022-10-27 23:00:00,9.07270118002013
2022-10-28 00:00:00,8.703640383768386
2022-10-28 01:00:00,8.407038295544977
2022-10-28 02:00:00,8.485164604088364
2022-10-28 03:00:00,8.529830539322257
2022-10-28 04:00:00,8.516572415171954
2022-10-28 05:00:00,8.846857013029794
2022-10-28 06:00:00,9.94401249482409
2022-10-28 07:00:00,11.459272753743287
2022-10-28 08:00:00,11.271584083832353
2022-10-28 09:00:00,10.944013190402819
2022-10-28 10:00:00,10.444658037338211
2022-10-28 11:00:00,10.078319425381059
2022-10-28 12:00:00,9.929740458716854
2022-10-28 13:00:00,10.096443564008771
2022-10-28 14:00:00,10.029361970553865
2022-10-28 15:00:00,10.184174208022995
2022-10-28 16:00:00,10.337660394509381
