,mean,mean_se,mean_ci_lower,mean_ci_upper
2022-10-24 00:00:00,25.14761921699826,,,
2022-10-24 01:00:00,23.52609887486525,,,
2022-10-24 02:00:00,22.774886805769277,,,
2022-10-24 03:00:00,19.952539725891686,,,
2022-10-24 04:00:00,20.45973323863812,,,
2022-10-24 05:00:00,23.548443012115122,,,
2022-10-24 06:00:00,30.576855564297418,,,
2022-10-24 07:00:00,39.1648279913406,,,
2022-10-24 08:00:00,37.80207457420878,,,
2022-10-24 09:00:00,36.88439618244935,,,
2022-10-24 10:00:00,35.52616686362583,,,
2022-10-24 11:00:00,33.968808287565,,,
2022-10-24 12:00:00,33.685103777580295,,,
2022-10-24 13:00:00,34.01038656359843,,,
2022-10-24 14:00:00,31.882914898717477,,,
2022-10-24 15:00:00,30.55862170466621,,,
2022-10-24 16:00:00,31.161017867490745,,,
2022-10-24 17:00:00,33.654312887391576,,,
2022-10-24 18:00:00,35.81960495128007,,,
2022-10-24 19:00:00,39.931215271208664,,,
2022-10-24 20:00:00,39.907756520860815,,,
2022-10-24 21:00:00,34.39535084617035,,,
2022-10-24 22:00:00,28.324558287137727,,,
2022-10-24 23:00:00,26.060081360233728,,,
2022-10-25 00:00:00,23.139429506216608,,,
2022-10-25 01:00:00,21.07782973147132,,,
2022-10-25 02:00:00,21.022651728091073,,,
2022-10-25 03:00:00,20.2273970168325,,,
2022-10-25 04:00:00,20.580557291957085,,,
2022-10-25 05:00:00,23.313233967981525,,,
2022-10-25 06:00:00,30.91610062937055,,,
2022-10-25 07:00:00,39.83355666370054,,,
2022-10-25 08:00:00,39.06784954783942,,,
2022-10-25 09:00:00,37.169009553059496,,,
2022-10-25 10:00:00,34.364000292733756,,,
2022-10-25 11:00:00,33.05201062539013,,,
2022-10-25 12:00:00,33.03339394834122,,,
2022-10-25 13:00:00,33.157298063213744,,,
2022-10-25 14:00:00,30.840738566046475,,,
2022-10-25 15:00:00,31.210913190446647,,,
2022-10-25 16:00:00,31.727407168224065,,,
2022-10-25 17:00:00,33.18853024690174,,,
2022-10-25 18:00:00,35.575085357322486,,,
2022-10-25 19:00:00,39.60630261286731,,,
2022-10-25 20:00:00,38.80482868670935,,,
2022-10-25 21:00:00,33.9981455795339,,,
2022-10-25 22:00:00,29.55178637949584,,,
2022-10-25 23:00:00,25.452394628473346,,,
2022-10-26 00:00:00,22.723680718660685,,,
2022-10-26 01:00:00,21.631845088578384,,,
2022-10-26 02:00:00,21.82006409978709,,,
2022-10-26 03:00:00,21.37858639711034,,,
2022-10-26 04:00:00,21.27695662537076,,,
2022-10-26 05:00:00,23.394263772680354,,,
2022-10-26 06:00:00,30.945366220701384,,,
2022-10-26 07:00:00,39.55084996311617,,,
2022-10-26 08:00:00,37.80694318686348,,,
2022-10-26 09:00:00,37.35265393179241,,,
2022-10-26 10:00:00,34.56003245058512,,,
2022-10-26 11:00:00,33.072006680471304,,,
2022-10-26 12:00:00,32.767206759299626,,,
2022-10-26 13:00:00,33.60758851062381,,,
2022-10-26 14:00:00,32.38923489302718,,,
2022-10-26 15:00:00,31.450954454323153,,,
2022-10-26 16:00:00,31.626598203368705,,,
2022-10-26 17:00:00,32.2063048370019,,,
2022-10-26 18:00:00,36.309811723789934,,,
2022-10-26 19:00:00,38.8514932180044,,,
2022-10-26 20:00:00,39.178952491183914,,,
2022-10-26 21:00:00,34.076732521471214,,,
2022-10-26 22:00:00,29.743567573872816,,,
2022-10-26 23:00:00,26.790912620373938,,,
2022-10-27 00:00:00,23.218842465001032,,,
2022-10-27 01:00:00,21.306394051765366,,,
2022-10-27 02:00:00,21.08770158957294,,,
2022-10-27 03:00:00,20.83001387241394,,,
2022-10-27 04:00:00,21.385745861020947,,,
2022-10-27 05:00:00,23.60105480360125,,,
2022-10-27 06:00:00,30.5354125514635,,,
2022-10-27 07:00:00,38.82912886334672,,,
2022-10-27 08:00:00,38.12011673051589,,,
2022-10-27 09:00:00,38.540254606561284,,,
2022-10-27 10:00:00,35.37067350746578,,,
2022-10-27 11:00:00,32.604252245420824,,,
2022-10-27 12:00:00,31.83475387710478,,,
2022-10-27 13:00:00,32.812045294150685,,,
2022-10-27 14:00:00,32.06761593810854,,,
2022-10-27 15:00:00,32.53493198770347,,,
2022-10-27 16:00:00,32.05040215615916,,,
2022-10-27 17:00:00,32.64308468608838,,,
2022-10-27 18:00:00,34.64608000443105,,,
2022-10-27 19:00:00,38.28179911507646,,,
2022-10-27 20:00:00,38.98586942087765,,,
2022-10-27 21:00:00,35.44603467332045,,,
2022-10-27 22:00:00,29.21732913294832,,,
2022-10-27 23:00:00,26.372511362775896,,,
2022-10-28 00:00:00,22.35257213129039,,,
2022-10-28 01:00:00,20.45846242007835,,,
2022-10-28 02:00:00,21.232367511460378,,,
2022-10-28 03:00:00,21.73793800376361,,,
2022-10-28 04:00:00,21.681792349458863,,,
2022-10-28 05:00:00,24.480989489486827,,,
2022-10-28 06:00:00,30.902361353843943,,,
2022-10-28 07:00:00,38.75545087806458,,,
2022-10-28 08:00:00,37.3633905967845,,,
2022-10-28 09:00:00,37.14999278882273,,,
2022-10-28 10:00:00,35.54187739094326,,,
2022-10-28 11:00:00,32.48288384816269,,,
2022-10-28 12:00:00,32.66525299215193,,,
2022-10-28 13:00:00,33.23443466834369,,,
2022-10-28 14:00:00,32.61854608866835,,,
2022-10-28 15:00:00,31.718739410972525,,,
2022-10-28 16:00:00,32.54596400255508,,,
2022-10-28 17:00:00,33.248483256120885,,,
2022-10-28 18:00:00,35.11017498243508,,,
2022-10-28 19:00:00,37.492088971581516,,,
2022-10-28 20:00:00,36.94662375383519,,,
2022-10-28 21:00:00,32.769250150149574,,,
2022-10-28 22:00:00,28.013050754885512,,,
2022-10-28 23:00:00,26.28401063736245,,,
2022-10-29 00:00:00,24.449788980772166,,,
2022-10-29 01:00:00,21.907631242518008,,,
2022-10-29 02:00:00,21.60289651165287,,,
2022-10-29 03:00:00,21.138707583362848,,,
2022-10-29 04:00:00,21.845305806470993,,,
2022-10-29 05:00:00,22.668205880417826,,,
2022-10-29 06:00:00,26.251874530573748,,,
2022-10-29 07:00:00,33.38254632158343,,,
2022-10-29 08:00:00,38.67768093074516,,,
2022-10-29 09:00:00,41.3495219686718,,,
2022-10-29 10:00:00,40.4287435093249,,,
2022-10-29 11:00:00,37.86613365418557,,,
2022-10-29 12:00:00,37.172644421410666,,,
2022-10-29 13:00:00,35.92206505525674,,,
2022-10-29 14:00:00,34.46429581237169,,,
2022-10-29 15:00:00,33.692137523241385,,,
2022-10-29 16:00:00,32.42136093445646,,,
2022-10-29 17:00:00,33.93063627309972,,,
2022-10-29 18:00:00,34.800887894109295,,,
2022-10-29 19:00:00,36.20009001775879,,,
2022-10-29 20:00:00,35.63078311686612,,,
2022-10-29 21:00:00,31.72747832737579,,,
2022-10-29 22:00:00,28.29960697316358,,,
2022-10-29 23:00:00,25.807633346234688,,,
2022-10-30 00:00:00,23.84414371218868,,,
2022-10-30 01:00:00,22.784357836958854,,,
2022-10-30 02:00:00,22.8317107823474,,,
2022-10-30 03:00:00,21.42293997739666,,,
2022-10-30 04:00:00,21.41654702633004,,,
2022-10-30 05:00:00,22.471679767484638,,,
2022-10-30 06:00:00,24.79239815298808,,,
2022-10-30 07:00:00,31.130942049105148,,,
2022-10-30 08:00:00,38.83995941897758,,,
2022-10-30 09:00:00,42.92844053436854,,,
2022-10-30 10:00:00,42.00357176102618,,,
2022-10-30 11:00:00,40.533632192468886,,,
2022-10-30 12:00:00,38.71079799566881,,,
2022-10-30 13:00:00,36.57408135933022,,,
2022-10-30 14:00:00,33.98085600576394,,,
2022-10-30 15:00:00,31.63086717212055,,,
2022-10-30 16:00:00,31.798186826162876,,,
2022-10-30 17:00:00,32.74971961797436,,,
2022-10-30 18:00:00,36.09808770779092,,,
2022-10-30 19:00:00,38.69795280221117,,,
2022-10-30 20:00:00,37.60687561300959,,,
2022-10-30 21:00:00,32.70815423331942,,,
2022-10-30 22:00:00,29.53994036390136,,,
2022-10-30 23:00:00,27.20736701264957,,,
