,mean
2022-10-24 00:00:00,20.51291422556027
2022-10-24 01:00:00,8.976101054550425
2022-10-24 02:00:00,9.167325270789684
2022-10-24 03:00:00,9.350361544212014
2022-10-24 04:00:00,9.52327766803106
2022-10-24 05:00:00,10.161783828629915
2022-10-24 06:00:00,12.166089001489551
2022-10-24 07:00:00,14.093585298212414
2022-10-24 08:00:00,14.658953252914483
2022-10-24 09:00:00,14.825723395048735
2022-10-24 10:00:00,14.750518344524052
2022-10-24 11:00:00,14.17590093886091
2022-10-24 12:00:00,13.974573817841403
2022-10-24 13:00:00,14.375393305232363
2022-10-24 14:00:00,14.20538926218334
2022-10-24 15:00:00,13.227861175509277
2022-10-24 16:00:00,12.700334526576723
2022-10-24 17:00:00,12.584380339227206
2022-10-24 18:00:00,12.851519673985443
2022-10-24 19:00:00,13.652083545535337
2022-10-24 20:00:00,13.503498285344126
2022-10-24 21:00:00,11.693773842640288
2022-10-24 22:00:00,10.223769309918685
2022-10-24 23:00:00,9.458638771138764
2022-10-25 00:00:00,8.954325429140912
2022-10-25 01:00:00,8.737782982344017
2022-10-25 02:00:00,22.61296573954997
2022-10-25 03:00:00,8.980632885364173
2022-10-25 04:00:00,8.7957685206304
2022-10-25 05:00:00,9.637668400390906
2022-10-25 06:00:00,11.830438917020276
2022-10-25 07:00:00,13.838386469619245
2022-10-25 08:00:00,14.4839175651138
2022-10-25 09:00:00,14.428500409404116
2022-10-25 10:00:00,14.366986782080886
2022-10-25 11:00:00,13.70774151961749
2022-10-25 12:00:00,13.65656341245675
2022-10-25 13:00:00,14.44065925674826
2022-10-25 14:00:00,15.059343478151417
2022-10-25 15:00:00,14.13012602523659
2022-10-25 16:00:00,13.391147047043962
2022-10-25 17:00:00,13.151463440603194
2022-10-25 18:00:00,13.061108808737888
2022-10-25 19:00:00,13.579511297045087
2022-10-25 20:00:00,14.06529565942113
2022-10-25 21:00:00,12.518344142808495
2022-10-25 22:00:00,11.004371006812722
2022-10-25 23:00:00,10.224894082268847
2022-10-26 00:00:00,9.672717587322929
2022-10-26 01:00:00,9.438365991432452
2022-10-26 02:00:00,9.430503135776206
2022-10-26 03:00:00,9.416217540409075
2022-10-26 04:00:00,9.742811451235792
2022-10-26 05:00:00,10.548473657023184
2022-10-26 06:00:00,12.245644652890647
2022-10-26 07:00:00,14.847252618024337
2022-10-26 08:00:00,14.62035477810964
2022-10-26 09:00:00,14.703769290251614
2022-10-26 10:00:00,14.646933489600583
2022-10-26 11:00:00,14.613233296789788
2022-10-26 12:00:00,14.364815136835704
2022-10-26 13:00:00,14.416822112646841
2022-10-26 14:00:00,15.431675137482781
2022-10-26 15:00:00,14.748944205776112
2022-10-26 16:00:00,14.233974763487963
2022-10-26 17:00:00,13.106832305268133
2022-10-26 18:00:00,13.202632322862009
2022-10-26 19:00:00,13.871790520526194
2022-10-26 20:00:00,14.03829355312453
2022-10-26 21:00:00,12.354138154510819
2022-10-26 22:00:00,10.765377171632759
2022-10-26 23:00:00,10.23900264787838
2022-10-27 00:00:00,9.38562977148457
2022-10-27 01:00:00,8.715420982706178
2022-10-27 02:00:00,9.602750180393997
2022-10-27 03:00:00,10.050486330135298
2022-10-27 04:00:00,9.920864526474697
2022-10-27 05:00:00,10.413931171346277
2022-10-27 06:00:00,12.468203517716303
2022-10-27 07:00:00,14.56529108536637
2022-10-27 08:00:00,15.406856880034287
2022-10-27 09:00:00,14.843704050767816
2022-10-27 10:00:00,14.544883788673099
2022-10-27 11:00:00,14.604495295836339
2022-10-27 12:00:00,14.392258383146471
2022-10-27 13:00:00,14.154286447619219
2022-10-27 14:00:00,14.494022504696602
2022-10-27 15:00:00,13.748518647878154
2022-10-27 16:00:00,13.093878983455228
2022-10-27 17:00:00,12.739802697060377
2022-10-27 18:00:00,12.964967816827036
2022-10-27 19:00:00,13.682190805088105
2022-10-27 20:00:00,13.724241556872226
2022-10-27 21:00:00,12.37963142167833
2022-10-27 22:00:00,10.862435611206319
2022-10-27 23:00:00,10.537434563093587
2022-10-28 00:00:00,9.58332469961576
2022-10-28 01:00:00,9.052680043322498
2022-10-28 02:00:00,8.9568378031239
2022-10-28 03:00:00,9.757367248984048
2022-10-28 04:00:00,9.738981315685162
2022-10-28 05:00:00,10.29813979941174
2022-10-28 06:00:00,12.23397302453865
2022-10-28 07:00:00,14.573258151886607
2022-10-28 08:00:00,14.46089050549818
2022-10-28 09:00:00,14.627305362614532
2022-10-28 10:00:00,14.836412405091119
2022-10-28 11:00:00,14.37653803975717
2022-10-28 12:00:00,14.608801124525433
2022-10-28 13:00:00,14.580958320552085
2022-10-28 14:00:00,14.597251128065682
2022-10-28 15:00:00,13.889001544709636
2022-10-28 16:00:00,13.320367462410049
2022-10-28 17:00:00,12.686171436657775
2022-10-28 18:00:00,12.638545623734359
2022-10-28 19:00:00,13.19804771959363
2022-10-28 20:00:00,13.163650004386469
2022-10-28 21:00:00,11.321886656025717
2022-10-28 22:00:00,10.102477654873526
2022-10-28 23:00:00,9.877362503570263
2022-10-29 00:00:00,9.630369575461575
2022-10-29 01:00:00,9.024265534553779
2022-10-29 02:00:00,9.573441957419568
2022-10-29 03:00:00,9.812933396410136
2022-10-29 04:00:00,9.08440027062771
2022-10-29 05:00:00,9.61583435923556
2022-10-29 06:00:00,10.917291842594262
2022-10-29 07:00:00,12.34134785691583
2022-10-29 08:00:00,13.264620916047422
2022-10-29 09:00:00,13.100665694130097
2022-10-29 10:00:00,12.895769164388852
2022-10-29 11:00:00,12.924703375045668
2022-10-29 12:00:00,12.185641252275
