,mean
2022-10-24 00:00:00,2.1985917721916883
2022-10-24 01:00:00,2.0162084760145533
2022-10-24 02:00:00,1.9842679673438932
2022-10-24 03:00:00,1.971104762786485
2022-10-24 04:00:00,2.043840701980258
2022-10-24 05:00:00,2.309619982712514
2022-10-24 06:00:00,3.535883417378066
2022-10-24 07:00:00,4.542992444651079
2022-10-24 08:00:00,4.317321876341084
2022-10-24 09:00:00,3.941980784520597
2022-10-24 10:00:00,3.5625930225019
2022-10-24 11:00:00,3.4587874298064984
2022-10-24 12:00:00,3.447800234087156
2022-10-24 13:00:00,3.258768328751793
2022-10-24 14:00:00,3.2174475157113784
2022-10-24 15:00:00,3.1053046418808323
2022-10-24 16:00:00,3.090345311238547
2022-10-24 17:00:00,3.334753770000855
2022-10-24 18:00:00,3.8263158970928877
2022-10-24 19:00:00,3.9856089255537466
2022-10-24 20:00:00,4.068127114526367
2022-10-24 21:00:00,3.62220308088472
2022-10-24 22:00:00,3.088574889828166
2022-10-24 23:00:00,2.722729324128476
2022-10-25 00:00:00,2.379140197766435
2022-10-25 01:00:00,2.049814145907261
2022-10-25 02:00:00,2.0311767520840935
2022-10-25 03:00:00,1.9792650838292145
2022-10-25 04:00:00,2.038632377565121
2022-10-25 05:00:00,2.2919083415523644
2022-10-25 06:00:00,3.4788822568434132
2022-10-25 07:00:00,4.3393757412075775
2022-10-25 08:00:00,3.9540101749189884
2022-10-25 09:00:00,3.605869775107907
2022-10-25 10:00:00,3.317459966884631
2022-10-25 11:00:00,3.334484333238161
2022-10-25 12:00:00,3.4971582737271527
2022-10-25 13:00:00,3.2298752695349595
2022-10-25 14:00:00,3.20658207981487
2022-10-25 15:00:00,3.097299074847451
2022-10-25 16:00:00,3.1912485820049272
2022-10-25 17:00:00,3.2693472018138507
2022-10-25 18:00:00,3.6745320874938234
2022-10-25 19:00:00,3.9004835894537884
2022-10-25 20:00:00,4.0332947777223085
2022-10-25 21:00:00,3.794026899781324
2022-10-25 22:00:00,3.092789740063635
2022-10-25 23:00:00,2.648313286460847
2022-10-26 00:00:00,2.2434660096259385
2022-10-26 01:00:00,2.010250657988202
2022-10-26 02:00:00,1.990367974717067
2022-10-26 03:00:00,1.9536375895345828
2022-10-26 04:00:00,2.0849631135086315
2022-10-26 05:00:00,2.3234357368247087
2022-10-26 06:00:00,3.5516011356864796
2022-10-26 07:00:00,4.602403737834235
2022-10-26 08:00:00,4.114604100680469
2022-10-26 09:00:00,3.9246490715679667
2022-10-26 10:00:00,3.887013703868223
2022-10-26 11:00:00,3.6236974158795143
2022-10-26 12:00:00,3.384298596845902
2022-10-26 13:00:00,3.1629509770422346
2022-10-26 14:00:00,3.222211417735334
2022-10-26 15:00:00,3.1691175737587343
2022-10-26 16:00:00,3.1714323264937256
2022-10-26 17:00:00,3.307203860729249
2022-10-26 18:00:00,3.7242889517581377
2022-10-26 19:00:00,3.9555509463190677
2022-10-26 20:00:00,3.999668487293541
2022-10-26 21:00:00,3.806072348786593
2022-10-26 22:00:00,3.178963735093047
2022-10-26 23:00:00,2.706766271149147
2022-10-27 00:00:00,2.394838766105818
2022-10-27 01:00:00,2.058606617233749
2022-10-27 02:00:00,1.9779294958001221
2022-10-27 03:00:00,1.924196931945017
2022-10-27 04:00:00,1.977102527930776
2022-10-27 05:00:00,2.224926084059429
2022-10-27 06:00:00,3.3738415000038438
2022-10-27 07:00:00,4.564259498322843
2022-10-27 08:00:00,4.245138116170381
2022-10-27 09:00:00,3.7693359773991917
2022-10-27 10:00:00,3.4532397171200033
2022-10-27 11:00:00,3.289277074835325
2022-10-27 12:00:00,3.294920016213312
2022-10-27 13:00:00,3.255816763863191
2022-10-27 14:00:00,3.028959299081237
2022-10-27 15:00:00,2.977445553475366
2022-10-27 16:00:00,2.9114672861563666
2022-10-27 17:00:00,3.217446661208301
2022-10-27 18:00:00,3.619796153751454
2022-10-27 19:00:00,3.8899559899477794
2022-10-27 20:00:00,3.8969246011786156
2022-10-27 21:00:00,3.7192053063931043
2022-10-27 22:00:00,3.110834699019659
2022-10-27 23:00:00,2.7162491284069055
2022-10-28 00:00:00,2.3214924134994885
2022-10-28 01:00:00,2.0154669334582334
2022-10-28 02:00:00,1.9501186294962867
2022-10-28 03:00:00,1.925488146878232
2022-10-28 04:00:00,1.980205187501959
2022-10-28 05:00:00,2.2937300842714907
2022-10-28 06:00:00,3.4095429808207838
2022-10-28 07:00:00,4.394122201000001
2022-10-28 08:00:00,4.150649047646289
2022-10-28 09:00:00,3.720723189284594
2022-10-28 10:00:00,3.3008831184359337
2022-10-28 11:00:00,3.223467848990944
2022-10-28 12:00:00,3.264645546714157
2022-10-28 13:00:00,3.0763747101752674
2022-10-28 14:00:00,3.0706700545603587
2022-10-28 15:00:00,3.053653030423028
2022-10-28 16:00:00,3.081383388695436
2022-10-28 17:00:00,3.3222639579780195
2022-10-28 18:00:00,3.4387519635173915
2022-10-28 19:00:00,3.5660048764036194
2022-10-28 20:00:00,3.6996360746871937
2022-10-28 21:00:00,3.4328027205208844
2022-10-28 22:00:00,3.0393115292679593
2022-10-28 23:00:00,2.7247913894969553
2022-10-29 00:00:00,2.292149932159049
2022-10-29 01:00:00,1.9076043595392451
2022-10-29 02:00:00,1.8214446685800223
2022-10-29 03:00:00,1.7782794809388014
2022-10-29 04:00:00,1.8276559300660937
2022-10-29 05:00:00,1.9253548209221254
2022-10-29 06:00:00,2.4982131020354634
2022-10-29 07:00:00,3.2925250316284127
2022-10-29 08:00:00,4.140737196830439
2022-10-29 09:00:00,4.422721662623043
2022-10-29 10:00:00,4.055980317353316
2022-10-29 11:00:00,3.971867416171457
2022-10-29 12:00:00,3.7341113239386488
2022-10-29 13:00:00,3.5631750944800675
2022-10-29 14:00:00,3.4635450805745798
2022-10-29 15:00:00,3.336930822779224
2022-10-29 16:00:00,3.186847742390188
2022-10-29 17:00:00,3.3819127853507855
2022-10-29 18:00:00,3.508838506353806
2022-10-29 19:00:00,3.5102461044403657
