,mean
2022-07-18 00:00:00,19.337760132063927
2022-07-18 01:00:00,19.037986182728602
2022-07-18 02:00:00,18.330551682344865
2022-07-18 03:00:00,18.41805973470076
2022-07-18 04:00:00,18.46693267298043
2022-07-18 05:00:00,19.22953252913474
2022-07-18 06:00:00,20.84616086284037
2022-07-18 07:00:00,24.20701658448623
2022-07-18 08:00:00,27.69440091598925
2022-07-18 09:00:00,26.603103951970038
2022-07-18 10:00:00,26.72507628422641
2022-07-18 11:00:00,26.931280657521093
2022-07-18 12:00:00,25.03903348969504
2022-07-18 13:00:00,26.979832467726393
2022-07-18 14:00:00,28.004981957301048
2022-07-18 15:00:00,27.172858137367466
2022-07-18 16:00:00,24.944175735629056
2022-07-18 17:00:00,22.985867645057237
2022-07-18 18:00:00,22.485873651598347
2022-07-18 19:00:00,23.027389876113396
2022-07-18 20:00:00,22.22775148105048
2022-07-18 21:00:00,21.230107204359708
2022-07-18 22:00:00,21.020505801522695
2022-07-18 23:00:00,21.800623330410023
2022-07-19 00:00:00,20.049381889422705
2022-07-19 01:00:00,19.121828441807132
2022-07-19 02:00:00,19.64325133015071
2022-07-19 03:00:00,19.742198858759284
2022-07-19 04:00:00,20.163319111188628
2022-07-19 05:00:00,20.617264721757508
2022-07-19 06:00:00,21.760429880922064
2022-07-19 07:00:00,23.816514559548004
2022-07-19 08:00:00,25.84959282718525
2022-07-19 09:00:00,26.501263465619825
2022-07-19 10:00:00,27.91787094131052
2022-07-19 11:00:00,27.785730481298984
2022-07-19 12:00:00,26.398110245755237
2022-07-19 13:00:00,26.52091618788121
2022-07-19 14:00:00,26.990260013425726
2022-07-19 15:00:00,26.535816112159146
2022-07-19 16:00:00,24.82879176931757
2022-07-19 17:00:00,23.820431711853068
2022-07-19 18:00:00,23.07054741970113
2022-07-19 19:00:00,22.4555995382882
2022-07-19 20:00:00,22.40454131502812
2022-07-19 21:00:00,21.614601324965964
2022-07-19 22:00:00,21.295704515176578
2022-07-19 23:00:00,21.16239838122135
2022-07-20 00:00:00,19.708386113467807
2022-07-20 01:00:00,18.950647992267093
2022-07-20 02:00:00,18.83468500877638
2022-07-20 03:00:00,19.556984517591932
2022-07-20 04:00:00,20.20613304211481
2022-07-20 05:00:00,20.281980786073422
2022-07-20 06:00:00,21.296840276506977
2022-07-20 07:00:00,23.85190313074182
2022-07-20 08:00:00,26.285545548441952
2022-07-20 09:00:00,25.93006461305621
