,mean,mean_se,mean_ci_lower,mean_ci_upper
2022-07-18 00:00:00,23.209166942765876,,,
2022-07-18 01:00:00,21.861126515654316,,,
2022-07-18 02:00:00,20.904802173139103,,,
2022-07-18 03:00:00,19.71085380959012,,,
2022-07-18 04:00:00,21.31282362081457,,,
2022-07-18 05:00:00,25.734960390352224,,,
2022-07-18 06:00:00,31.56514473884529,,,
2022-07-18 07:00:00,39.62581282470836,,,
2022-07-18 08:00:00,39.253187669049474,,,
2022-07-18 09:00:00,38.93148823562702,,,
2022-07-18 10:00:00,36.17214730560269,,,
2022-07-18 11:00:00,35.1470408749911,,,
2022-07-18 12:00:00,34.22253389550702,,,
2022-07-18 13:00:00,33.26954093230633,,,
2022-07-18 14:00:00,32.16304449480205,,,
2022-07-18 15:00:00,31.62127257814559,,,
2022-07-18 16:00:00,32.160022259305606,,,
2022-07-18 17:00:00,34.08492410497652,,,
2022-07-18 18:00:00,36.902144723186815,,,
2022-07-18 19:00:00,41.759540797869896,,,
2022-07-18 20:00:00,42.09372424617818,,,
2022-07-18 21:00:00,36.75093655987625,,,
2022-07-18 22:00:00,29.881854457831782,,,
2022-07-18 23:00:00,25.6712750190262,,,
2022-07-19 00:00:00,21.69634850330572,,,
2022-07-19 01:00:00,20.295415738768142,,,
2022-07-19 02:00:00,21.073436920197878,,,
2022-07-19 03:00:00,21.217286786719605,,,
2022-07-19 04:00:00,21.56508688289821,,,
2022-07-19 05:00:00,24.424003994424776,,,
2022-07-19 06:00:00,31.513418680204655,,,
2022-07-19 07:00:00,40.04102605019152,,,
2022-07-19 08:00:00,40.61467951356801,,,
2022-07-19 09:00:00,37.3660367520128,,,
2022-07-19 10:00:00,34.325731719281144,,,
2022-07-19 11:00:00,33.22457589935,,,
2022-07-19 12:00:00,33.34685564242439,,,
2022-07-19 13:00:00,33.41249508560404,,,
2022-07-19 14:00:00,33.427116194948454,,,
2022-07-19 15:00:00,32.32784795045406,,,
2022-07-19 16:00:00,32.430953862233864,,,
2022-07-19 17:00:00,33.323513124787745,,,
2022-07-19 18:00:00,37.19402401587897,,,
2022-07-19 19:00:00,40.92193848682452,,,
2022-07-19 20:00:00,40.595583913743326,,,
2022-07-19 21:00:00,35.45508115136178,,,
2022-07-19 22:00:00,30.729675803889613,,,
2022-07-19 23:00:00,25.048210927681566,,,
2022-07-20 00:00:00,22.62843499071152,,,
2022-07-20 01:00:00,22.65217859596706,,,
2022-07-20 02:00:00,22.130382379277382,,,
2022-07-20 03:00:00,19.674299484377826,,,
2022-07-20 04:00:00,21.066957454139967,,,
2022-07-20 05:00:00,23.295356638418397,,,
2022-07-20 06:00:00,31.894504530492195,,,
2022-07-20 07:00:00,40.3727680650635,,,
2022-07-20 08:00:00,39.685885307080575,,,
2022-07-20 09:00:00,37.956752168287956,,,
2022-07-20 10:00:00,35.333526600868126,,,
2022-07-20 11:00:00,33.958129231995485,,,
2022-07-20 12:00:00,32.84989059637527,,,
2022-07-20 13:00:00,34.088005937624104,,,
2022-07-20 14:00:00,32.695951296388436,,,
2022-07-20 15:00:00,30.97807099624006,,,
2022-07-20 16:00:00,30.23768249613914,,,
2022-07-20 17:00:00,32.6063400591756,,,
2022-07-20 18:00:00,37.81022977753158,,,
2022-07-20 19:00:00,40.44575805424057,,,
2022-07-20 20:00:00,41.22166645608584,,,
2022-07-20 21:00:00,37.23611043694866,,,
2022-07-20 22:00:00,30.08737299698681,,,
2022-07-20 23:00:00,25.443082322397842,,,
2022-07-21 00:00:00,23.197258625479662,,,
2022-07-21 01:00:00,21.818324524965757,,,
2022-07-21 02:00:00,21.140065107412553,,,
2022-07-21 03:00:00,19.958756155212853,,,
2022-07-21 04:00:00,21.054442658751025,,,
2022-07-21 05:00:00,23.994341771693875,,,
2022-07-21 06:00:00,31.414013630237093,,,
2022-07-21 07:00:00,37.866809320712996,,,
2022-07-21 08:00:00,40.13408779946788,,,
2022-07-21 09:00:00,37.7575231755543,,,
2022-07-21 10:00:00,35.50303770002196,,,
2022-07-21 11:00:00,32.964525699097365,,,
2022-07-21 12:00:00,32.480971924698224,,,
2022-07-21 13:00:00,32.477317952097046,,,
2022-07-21 14:00:00,32.73388777841439,,,
2022-07-21 15:00:00,32.31255544125758,,,
2022-07-21 16:00:00,32.32410108958469,,,
2022-07-21 17:00:00,34.12260345254075,,,
2022-07-21 18:00:00,37.046615869321066,,,
2022-07-21 19:00:00,40.10693458744132,,,
2022-07-21 20:00:00,39.562022462257005,,,
2022-07-21 21:00:00,36.10287133193483,,,
2022-07-21 22:00:00,29.723635010445147,,,
2022-07-21 23:00:00,25.709390555948016,,,
2022-07-22 00:00:00,23.00561775763135,,,
2022-07-22 01:00:00,21.1487990855914,,,
2022-07-22 02:00:00,19.468335399852016,,,
2022-07-22 03:00:00,19.565370099933485,,,
