,mean
2022-07-18 00:00:00,24.067074526455137
2022-07-18 01:00:00,23.601151198555016
2022-07-18 02:00:00,22.930359088696342
2022-07-18 03:00:00,23.503249953114008
2022-07-18 04:00:00,22.72940845650491
2022-07-18 05:00:00,23.719023626252266
2022-07-18 06:00:00,28.468779080410094
2022-07-18 07:00:00,33.80655316988479
2022-07-18 08:00:00,37.24198934675216
2022-07-18 09:00:00,36.23361311311504
2022-07-18 10:00:00,35.790035158465166
2022-07-18 11:00:00,35.267115790264086
2022-07-18 12:00:00,33.853021204211075
2022-07-18 13:00:00,34.94956590773131
2022-07-18 14:00:00,34.3953957658399
2022-07-18 15:00:00,33.16938932325836
2022-07-18 16:00:00,31.90969219146078
2022-07-18 17:00:00,31.05275034462755
2022-07-18 18:00:00,30.963637277814765
2022-07-18 19:00:00,32.06397650576882
2022-07-18 20:00:00,31.223846910874517
2022-07-18 21:00:00,29.003675847753456
2022-07-18 22:00:00,27.280539637460315
2022-07-18 23:00:00,27.011172473086983
2022-07-19 00:00:00,24.637445195808453
2022-07-19 01:00:00,23.105474940579708
2022-07-19 02:00:00,23.25267376233082
2022-07-19 03:00:00,24.091780870442484
2022-07-19 04:00:00,23.668503687441472
2022-07-19 05:00:00,24.895013625360562
2022-07-19 06:00:00,29.43059306216437
2022-07-19 07:00:00,34.11129654677868
2022-07-19 08:00:00,36.295652440293296
2022-07-19 09:00:00,36.446339931752426
2022-07-19 10:00:00,36.95277593483783
2022-07-19 11:00:00,36.682580204078796
2022-07-19 12:00:00,34.615847642846866
2022-07-19 13:00:00,34.53915944043047
2022-07-19 14:00:00,35.02733467792866
2022-07-19 15:00:00,34.310167609487685
2022-07-19 16:00:00,33.24638624122187
2022-07-19 17:00:00,32.526257293473876
2022-07-19 18:00:00,31.78377827919875
2022-07-19 19:00:00,32.07987532642641
2022-07-19 20:00:00,31.070757529831194
2022-07-19 21:00:00,29.26341771476686
2022-07-19 22:00:00,28.007519157270647
2022-07-19 23:00:00,26.431156618786513
2022-07-20 00:00:00,24.206119521781265
2022-07-20 01:00:00,23.69757273845616
2022-07-20 02:00:00,23.41017780312704
2022-07-20 03:00:00,24.275230513542652
2022-07-20 04:00:00,24.09014184194011
2022-07-20 05:00:00,24.29961723463477
2022-07-20 06:00:00,29.31461140841482
2022-07-20 07:00:00,34.32764289619456
2022-07-20 08:00:00,36.91626787187611
2022-07-20 09:00:00,36.258515522609684
2022-07-20 10:00:00,36.64477571552925
2022-07-20 11:00:00,36.01219260784181
2022-07-20 12:00:00,34.32059358144461
2022-07-20 13:00:00,34.47765234732196
2022-07-20 14:00:00,34.703744914531725
2022-07-20 15:00:00,33.05688952749147
2022-07-20 16:00:00,32.80560311921813
2022-07-20 17:00:00,31.567810480045463
2022-07-20 18:00:00,32.09228020367774
2022-07-20 19:00:00,32.37589747107955
2022-07-20 20:00:00,31.54803587872215
2022-07-20 21:00:00,29.24381747902699
2022-07-20 22:00:00,28.587830733195325
2022-07-20 23:00:00,27.254902457749974
2022-07-21 00:00:00,24.968890929280242
2022-07-21 01:00:00,23.55792398648482
2022-07-21 02:00:00,23.52932105208878
2022-07-21 03:00:00,24.147511266023766
2022-07-21 04:00:00,23.835643157721933
2022-07-21 05:00:00,24.81713066501209
2022-07-21 06:00:00,29.626578116401557
2022-07-21 07:00:00,34.50774439074901
2022-07-21 08:00:00,35.73065041361178
2022-07-21 09:00:00,35.71694825952722
2022-07-21 10:00:00,36.33860216382535
2022-07-21 11:00:00,35.319721441396396
2022-07-21 12:00:00,34.50357040238554
2022-07-21 13:00:00,34.42316689998261
2022-07-21 14:00:00,34.098908102308634
2022-07-21 15:00:00,32.55393312952031
2022-07-21 16:00:00,32.94629373538542
2022-07-21 17:00:00,31.52480098486926
2022-07-21 18:00:00,31.61946529783401
2022-07-21 19:00:00,31.933137180236432
