,mean,mean_se,mean_ci_lower,mean_ci_upper
2022-07-18 00:00:00,25.75045093298289,,,
2022-07-18 01:00:00,22.925746232878975,,,
2022-07-18 02:00:00,21.276747918890365,,,
2022-07-18 03:00:00,21.19014163269479,,,
2022-07-18 04:00:00,21.80664479448571,,,
2022-07-18 05:00:00,25.841539779732976,,,
2022-07-18 06:00:00,31.0909836471023,,,
2022-07-18 07:00:00,38.7987664664735,,,
2022-07-18 08:00:00,39.08777844682871,,,
2022-07-18 09:00:00,34.621171516996114,,,
2022-07-18 10:00:00,32.14648249619889,,,
2022-07-18 11:00:00,31.321349353603857,,,
2022-07-18 12:00:00,30.949665581825716,,,
2022-07-18 13:00:00,31.046567530239706,,,
2022-07-18 14:00:00,29.66602270179267,,,
2022-07-18 15:00:00,28.37367268278063,,,
2022-07-18 16:00:00,28.730768272965193,,,
2022-07-18 17:00:00,29.638047609184,,,
2022-07-18 18:00:00,32.84751134879631,,,
2022-07-18 19:00:00,36.37687454145029,,,
2022-07-18 20:00:00,37.05630892925462,,,
2022-07-18 21:00:00,34.68449571674392,,,
2022-07-18 22:00:00,30.878909243517914,,,
2022-07-18 23:00:00,28.38310470930878,,,
2022-07-19 00:00:00,26.276729184504433,,,
2022-07-19 01:00:00,22.72259306570406,,,
2022-07-19 02:00:00,20.93142570060294,,,
2022-07-19 03:00:00,21.064195896931654,,,
2022-07-19 04:00:00,21.941330106808614,,,
2022-07-19 05:00:00,25.81146441144176,,,
2022-07-19 06:00:00,31.828048443838966,,,
2022-07-19 07:00:00,40.09219178537913,,,
2022-07-19 08:00:00,38.46359489821018,,,
2022-07-19 09:00:00,35.095768496751525,,,
2022-07-19 10:00:00,32.1295633250873,,,
2022-07-19 11:00:00,31.98208622588028,,,
2022-07-19 12:00:00,30.574115602438674,,,
2022-07-19 13:00:00,31.25016729920273,,,
2022-07-19 14:00:00,29.771552576259197,,,
2022-07-19 15:00:00,28.407408991697647,,,
2022-07-19 16:00:00,28.710295889925433,,,
2022-07-19 17:00:00,29.65158143663659,,,
2022-07-19 18:00:00,32.55463020000582,,,
2022-07-19 19:00:00,35.61624521986803,,,
2022-07-19 20:00:00,36.69264606982788,,,
2022-07-19 21:00:00,34.12279104297079,,,
2022-07-19 22:00:00,30.307183247147446,,,
2022-07-19 23:00:00,27.795476585700026,,,
2022-07-20 00:00:00,25.154033273159936,,,
2022-07-20 01:00:00,22.80168165037207,,,
