,mean
2022-07-18 00:00:00,5.071135533306425
2022-07-18 01:00:00,4.164567628822523
2022-07-18 02:00:00,3.7983606737618723
2022-07-18 03:00:00,3.1273455156930496
2022-07-18 04:00:00,3.326745199553906
2022-07-18 05:00:00,4.869769022589609
2022-07-18 06:00:00,7.354279375573665
2022-07-18 07:00:00,8.237660216466931
2022-07-18 08:00:00,8.104884824357924
2022-07-18 09:00:00,6.980377803245094
2022-07-18 10:00:00,6.013635080817246
2022-07-18 11:00:00,5.980119500891624
2022-07-18 12:00:00,5.701036478915899
2022-07-18 13:00:00,5.489598453728479
2022-07-18 14:00:00,5.158653924708687
2022-07-18 15:00:00,5.089673763104649
2022-07-18 16:00:00,5.001681095732848
2022-07-18 17:00:00,5.474010184066555
2022-07-18 18:00:00,6.880590784331697
2022-07-18 19:00:00,8.52711793609136
2022-07-18 20:00:00,9.744774530903745
2022-07-18 21:00:00,8.227836674886596
2022-07-18 22:00:00,6.941543795578857
2022-07-18 23:00:00,6.744996666129249
2022-07-19 00:00:00,5.224511844926054
2022-07-19 01:00:00,4.142263207308242
2022-07-19 02:00:00,3.76633748748496
2022-07-19 03:00:00,3.1252683855456334
2022-07-19 04:00:00,3.4676077831650276
2022-07-19 05:00:00,5.112354722794664
2022-07-19 06:00:00,7.590441011191076
2022-07-19 07:00:00,9.09926858966895
2022-07-19 08:00:00,8.503239466251557
2022-07-19 09:00:00,6.724761158584183
2022-07-19 10:00:00,6.025356144287826
2022-07-19 11:00:00,5.665287492615583
2022-07-19 12:00:00,5.511468946784206
2022-07-19 13:00:00,5.71567193797827
2022-07-19 14:00:00,5.0568843860565655
2022-07-19 15:00:00,4.825236562985536
2022-07-19 16:00:00,5.313174293181803
2022-07-19 17:00:00,6.055467220951531
2022-07-19 18:00:00,7.163165482701959
2022-07-19 19:00:00,8.27767017044272
2022-07-19 20:00:00,8.605590122667685
2022-07-19 21:00:00,7.407012494904654
2022-07-19 22:00:00,6.47007900649898
2022-07-19 23:00:00,5.472945475419886
2022-07-20 00:00:00,4.1936936756242735
2022-07-20 01:00:00,3.248910872213744
2022-07-20 02:00:00,3.362882336698224
2022-07-20 03:00:00,2.9578281931852004
2022-07-20 04:00:00,3.1518767296586385
2022-07-20 05:00:00,4.302122734616717
2022-07-20 06:00:00,6.791085209796971
2022-07-20 07:00:00,7.979724595594035
2022-07-20 08:00:00,7.5397279496147105
2022-07-20 09:00:00,6.688600708996949
2022-07-20 10:00:00,5.951761283506059
2022-07-20 11:00:00,5.951727716647164
2022-07-20 12:00:00,5.561711004421823
2022-07-20 13:00:00,5.206353588318336
2022-07-20 14:00:00,5.162776989360439
2022-07-20 15:00:00,5.049126860383483
2022-07-20 16:00:00,5.124275256349597
2022-07-20 17:00:00,5.9857846774361585
2022-07-20 18:00:00,7.407907215423492
2022-07-20 19:00:00,8.758344494773779
2022-07-20 20:00:00,9.428119643485553
2022-07-20 21:00:00,7.979488320483212
2022-07-20 22:00:00,6.562981287979586
2022-07-20 23:00:00,6.420105092903326
2022-07-21 00:00:00,4.737062585190008
2022-07-21 01:00:00,3.8640888493931116
2022-07-21 02:00:00,3.6562113162930143
2022-07-21 03:00:00,3.020998464227283
2022-07-21 04:00:00,3.127532853169286
2022-07-21 05:00:00,4.6843214790926355
2022-07-21 06:00:00,7.182699960856569
2022-07-21 07:00:00,8.376850582626789
2022-07-21 08:00:00,7.7303360535027155
2022-07-21 09:00:00,6.844195022775939
2022-07-21 10:00:00,5.680618102508795
2022-07-21 11:00:00,5.533838756914242
2022-07-21 12:00:00,5.802933272750008
2022-07-21 13:00:00,6.05752429107475
2022-07-21 14:00:00,5.335178054245026
2022-07-21 15:00:00,4.908880377517163
2022-07-21 16:00:00,5.11895217164467
2022-07-21 17:00:00,5.897760031981491
2022-07-21 18:00:00,7.057882482622324
2022-07-21 19:00:00,7.861557511388387
2022-07-21 20:00:00,8.33370627448049
2022-07-21 21:00:00,7.332745703308206
2022-07-21 22:00:00,6.380710231363206
2022-07-21 23:00:00,5.925112097859221
2022-07-22 00:00:00,4.901022417518142
2022-07-22 01:00:00,3.9019498527604783
2022-07-22 02:00:00,3.3587138950779516
2022-07-22 03:00:00,2.9783754647478493
2022-07-22 04:00:00,3.1397099737295706
2022-07-22 05:00:00,4.506194431158578
