,mean,mean_se,mean_ci_lower,mean_ci_upper
2023-02-26 00:00:00,66.9071847417863,,,
2023-02-26 01:00:00,61.58292826371476,,,
2023-02-26 02:00:00,58.4738518746724,,,
2023-02-26 03:00:00,57.60996378163009,,,
2023-02-26 04:00:00,57.37628206205349,,,
2023-02-26 05:00:00,58.240322878992906,,,
2023-02-26 06:00:00,62.16829984959507,,,
2023-02-26 07:00:00,72.39660517378871,,,
2023-02-26 08:00:00,88.36900942940663,,,
2023-02-26 09:00:00,101.43235679770065,,,
2023-02-26 10:00:00,103.5500401141778,,,
2023-02-26 11:00:00,99.27881131246407,,,
2023-02-26 12:00:00,95.94967653602654,,,
2023-02-26 13:00:00,92.1350087492419,,,
2023-02-26 14:00:00,86.47427157247425,,,
2023-02-26 15:00:00,83.13332690411006,,,
2023-02-26 16:00:00,81.74225288436642,,,
2023-02-26 17:00:00,83.48446762900781,,,
2023-02-26 18:00:00,87.15685452898123,,,
2023-02-26 19:00:00,89.94157860566399,,,
2023-02-26 20:00:00,90.47384488092267,,,
2023-02-26 21:00:00,83.53724597326217,,,
2023-02-26 22:00:00,76.79601868613031,,,
2023-02-26 23:00:00,71.4221912895296,,,
2023-02-27 00:00:00,63.75331938705723,,,
2023-02-27 01:00:00,58.89402817092267,,,
2023-02-27 02:00:00,57.304204598632424,,,
2023-02-27 03:00:00,56.91872443913677,,,
2023-02-27 04:00:00,57.21395491862594,,,
2023-02-27 05:00:00,60.01353511841291,,,
2023-02-27 06:00:00,74.45087157679896,,,
2023-02-27 07:00:00,97.21336693475506,,,
2023-02-27 08:00:00,99.65093536795774,,,
2023-02-27 09:00:00,96.38288393851603,,,
2023-02-27 10:00:00,92.72163051510388,,,
2023-02-27 11:00:00,89.01341280035746,,,
2023-02-27 12:00:00,88.81401780742357,,,
2023-02-27 13:00:00,88.31787596983372,,,
2023-02-27 14:00:00,85.06672468864943,,,
2023-02-27 15:00:00,81.93305975020523,,,
2023-02-27 16:00:00,80.63641053074691,,,
2023-02-27 17:00:00,82.3642689761957,,,
2023-02-27 18:00:00,87.00065614714315,,,
2023-02-27 19:00:00,91.89866540733173,,,
2023-02-27 20:00:00,93.07688884966791,,,
2023-02-27 21:00:00,86.49972273782149,,,
2023-02-27 22:00:00,77.52811520068038,,,
2023-02-27 23:00:00,71.85303097884994,,,
2023-02-28 00:00:00,64.15944018358309,,,
2023-02-28 01:00:00,59.322312034909686,,,
2023-02-28 02:00:00,57.43399220477132,,,
2023-02-28 03:00:00,56.907782067162756,,,
2023-02-28 04:00:00,57.439696100847634,,,
2023-02-28 05:00:00,60.32462068062181,,,
2023-02-28 06:00:00,74.22538355657655,,,
2023-02-28 07:00:00,98.4120736090921,,,
2023-02-28 08:00:00,100.73517533518722,,,
2023-02-28 09:00:00,95.78470716834643,,,
2023-02-28 10:00:00,90.70311859065112,,,
2023-02-28 11:00:00,87.4619839371769,,,
2023-02-28 12:00:00,87.83113158863664,,,
2023-02-28 13:00:00,87.64153343987749,,,
2023-02-28 14:00:00,84.35115792897709,,,
2023-02-28 15:00:00,81.38502870345734,,,
2023-02-28 16:00:00,80.55285474430967,,,
2023-02-28 17:00:00,82.8132330125554,,,
2023-02-28 18:00:00,87.1717896650612,,,
2023-02-28 19:00:00,91.98374517064457,,,
2023-02-28 20:00:00,92.85862056520841,,,
2023-02-28 21:00:00,85.32267870921812,,,
2023-02-28 22:00:00,77.78490174522183,,,
2023-02-28 23:00:00,72.13132588471893,,,
2023-03-01 00:00:00,64.34063109460855,,,
2023-03-01 01:00:00,59.11092438341254,,,
2023-03-01 02:00:00,57.3145064596757,,,
2023-03-01 03:00:00,56.72220425240491,,,
2023-03-01 04:00:00,57.19836231053067,,,
2023-03-01 05:00:00,60.25245094561571,,,
2023-03-01 06:00:00,74.77650414174693,,,
2023-03-01 07:00:00,98.80918144397876,,,
2023-03-01 08:00:00,100.89585599010421,,,
2023-03-01 09:00:00,96.33871705375306,,,
2023-03-01 10:00:00,91.23478374990476,,,
2023-03-01 11:00:00,86.96443186847948,,,
2023-03-01 12:00:00,87.44686823751285,,,
2023-03-01 13:00:00,87.94595862780507,,,
2023-03-01 14:00:00,84.69697048280841,,,
2023-03-01 15:00:00,81.58922153310247,,,
2023-03-01 16:00:00,80.82511066723895,,,
2023-03-01 17:00:00,82.5997571146889,,,
2023-03-01 18:00:00,86.96265060512096,,,
2023-03-01 19:00:00,92.30057020422639,,,
2023-03-01 20:00:00,93.70812687145262,,,
2023-03-01 21:00:00,86.32933684671708,,,
2023-03-01 22:00:00,78.08876167241836,,,
2023-03-01 23:00:00,71.9679007364485,,,
2023-03-02 00:00:00,64.18209874788911,,,
2023-03-02 01:00:00,59.144691764208346,,,
2023-03-02 02:00:00,57.276998729049076,,,
2023-03-02 03:00:00,57.00983586105415,,,
2023-03-02 04:00:00,57.50326005155672,,,
2023-03-02 05:00:00,60.33007358104957,,,
2023-03-02 06:00:00,74.98816808725563,,,
2023-03-02 07:00:00,99.85202925241786,,,
2023-03-02 08:00:00,100.67314884150615,,,
2023-03-02 09:00:00,95.95460816292226,,,
2023-03-02 10:00:00,91.1507737997796,,,
2023-03-02 11:00:00,87.09199938682656,,,
2023-03-02 12:00:00,87.17804860841848,,,
2023-03-02 13:00:00,87.76082777193017,,,
2023-03-02 14:00:00,85.20858414056542,,,
2023-03-02 15:00:00,83.29942939076656,,,
2023-03-02 16:00:00,80.88264783154835,,,
2023-03-02 17:00:00,82.56896417773018,,,
2023-03-02 18:00:00,86.43805533221476,,,
2023-03-02 19:00:00,91.90458882086615,,,
2023-03-02 20:00:00,92.60539848644801,,,
2023-03-02 21:00:00,85.70199877072882,,,
2023-03-02 22:00:00,77.33577647615728,,,
2023-03-02 23:00:00,71.7964863006514,,,
2023-03-03 00:00:00,64.61251909295108,,,
2023-03-03 01:00:00,59.55994906334789,,,
2023-03-03 02:00:00,57.55472297915806,,,
2023-03-03 03:00:00,57.09833133863198,,,
2023-03-03 04:00:00,57.65304490441146,,,
2023-03-03 05:00:00,60.39985991313475,,,
2023-03-03 06:00:00,74.91105398321315,,,
2023-03-03 07:00:00,99.04382152156724,,,
2023-03-03 08:00:00,100.39360455642438,,,
2023-03-03 09:00:00,96.87701229354892,,,
2023-03-03 10:00:00,92.09741934780436,,,
2023-03-03 11:00:00,88.70933545643325,,,
2023-03-03 12:00:00,88.66827912219865,,,
2023-03-03 13:00:00,87.89847504438573,,,
2023-03-03 14:00:00,85.49034318397125,,,
2023-03-03 15:00:00,82.9762901356531,,,
2023-03-03 16:00:00,81.83925441501987,,,
2023-03-03 17:00:00,83.67718218816988,,,
2023-03-03 18:00:00,86.56485041116223,,,
2023-03-03 19:00:00,89.973052585744,,,
2023-03-03 20:00:00,88.77414140458949,,,
2023-03-03 21:00:00,82.64165514734668,,,
2023-03-03 22:00:00,76.15632790517981,,,
2023-03-03 23:00:00,71.43643986077973,,,
2023-03-04 00:00:00,65.72711497296271,,,
2023-03-04 01:00:00,60.5595256312889,,,
2023-03-04 02:00:00,58.31407984754605,,,
2023-03-04 03:00:00,57.762371621720504,,,
2023-03-04 04:00:00,57.71648573181268,,,
2023-03-04 05:00:00,59.30407493779841,,,
2023-03-04 06:00:00,65.40355498188407,,,
2023-03-04 07:00:00,79.73996069167447,,,
2023-03-04 08:00:00,95.80857507439903,,,
2023-03-04 09:00:00,104.21232369168216,,,
2023-03-04 10:00:00,102.15166002064579,,,
2023-03-04 11:00:00,95.85334213602695,,,
2023-03-04 12:00:00,93.8566659566863,,,
2023-03-04 13:00:00,92.93842863749354,,,
2023-03-04 14:00:00,89.12743245956227,,,
2023-03-04 15:00:00,84.70397069895786,,,
2023-03-04 16:00:00,84.01739436283219,,,
2023-03-04 17:00:00,85.27846216336911,,,
2023-03-04 18:00:00,87.68065389977542,,,
2023-03-04 19:00:00,87.71366660061882,,,
2023-03-04 20:00:00,85.67405788596702,,,
2023-03-04 21:00:00,78.9336971829078,,,
2023-03-04 22:00:00,73.96508374701098,,,
2023-03-04 23:00:00,71.35877845705674,,,
