,mean,mean_se,mean_ci_lower,mean_ci_upper
2023-02-26 00:00:00,19.1183331852995,,,
2023-02-26 01:00:00,16.681103846660758,,,
2023-02-26 02:00:00,15.146140348023907,,,
2023-02-26 03:00:00,14.642726106083336,,,
2023-02-26 04:00:00,14.400692798510924,,,
2023-02-26 05:00:00,14.570619657532653,,,
2023-02-26 06:00:00,15.456215048773608,,,
2023-02-26 07:00:00,17.920972149978198,,,
2023-02-26 08:00:00,23.629337878994004,,,
2023-02-26 09:00:00,30.540830949660723,,,
2023-02-26 10:00:00,32.034801726248034,,,
2023-02-26 11:00:00,31.48082696138026,,,
2023-02-26 12:00:00,30.15587876319483,,,
2023-02-26 13:00:00,28.63377623621217,,,
2023-02-26 14:00:00,27.287057030268002,,,
2023-02-26 15:00:00,25.099358971126318,,,
2023-02-26 16:00:00,24.581415098950657,,,
2023-02-26 17:00:00,25.128770047556632,,,
2023-02-26 18:00:00,26.23858448940276,,,
2023-02-26 19:00:00,27.94998259378513,,,
2023-02-26 20:00:00,27.885363637225172,,,
2023-02-26 21:00:00,26.10020888163945,,,
2023-02-26 22:00:00,23.149507277432978,,,
2023-02-26 23:00:00,20.7370719126263,,,
2023-02-27 00:00:00,17.994159284218245,,,
2023-02-27 01:00:00,15.501685340984109,,,
2023-02-27 02:00:00,14.435861437100119,,,
2023-02-27 03:00:00,13.899841964452445,,,
2023-02-27 04:00:00,13.918905493987975,,,
2023-02-27 05:00:00,14.794064351743984,,,
2023-02-27 06:00:00,17.30162423051361,,,
2023-02-27 07:00:00,26.869782197127698,,,
2023-02-27 08:00:00,32.196410147202634,,,
2023-02-27 09:00:00,33.28563556663577,,,
2023-02-27 10:00:00,32.27097706207413,,,
2023-02-27 11:00:00,30.83888644900036,,,
2023-02-27 12:00:00,30.576257645411943,,,
2023-02-27 13:00:00,30.071753447794702,,,
2023-02-27 14:00:00,29.180199501792096,,,
2023-02-27 15:00:00,27.026752819773744,,,
2023-02-27 16:00:00,26.657130745357172,,,
2023-02-27 17:00:00,26.80956653171735,,,
2023-02-27 18:00:00,27.42458451678909,,,
2023-02-27 19:00:00,29.77612588804397,,,
2023-02-27 20:00:00,30.024454959991463,,,
2023-02-27 21:00:00,27.629577323473416,,,
2023-02-27 22:00:00,24.367175252385106,,,
2023-02-27 23:00:00,21.259499166537385,,,
2023-02-28 00:00:00,18.331412337504936,,,
2023-02-28 01:00:00,15.429984129007174,,,
2023-02-28 02:00:00,14.552266663724883,,,
2023-02-28 03:00:00,13.956551183937764,,,
2023-02-28 04:00:00,13.841714641331704,,,
2023-02-28 05:00:00,14.79253149763235,,,
2023-02-28 06:00:00,18.211249537406186,,,
2023-02-28 07:00:00,27.760229532230603,,,
2023-02-28 08:00:00,33.31237344382406,,,
2023-02-28 09:00:00,33.906230114816196,,,
2023-02-28 10:00:00,33.841025089425514,,,
2023-02-28 11:00:00,31.420482877134326,,,
2023-02-28 12:00:00,31.223651721338296,,,
2023-02-28 13:00:00,30.865328263391152,,,
2023-02-28 14:00:00,29.222449699213794,,,
2023-02-28 15:00:00,27.813567736113825,,,
2023-02-28 16:00:00,26.361155440428156,,,
2023-02-28 17:00:00,27.004226983601633,,,
2023-02-28 18:00:00,27.847745176669118,,,
2023-02-28 19:00:00,30.36341661910561,,,
2023-02-28 20:00:00,29.816531513829936,,,
2023-02-28 21:00:00,27.441028993181906,,,
2023-02-28 22:00:00,24.638346677410304,,,
2023-02-28 23:00:00,21.870622748382274,,,
2023-03-01 00:00:00,18.385121872861205,,,
2023-03-01 01:00:00,15.451122772637959,,,
2023-03-01 02:00:00,14.252914330440246,,,
2023-03-01 03:00:00,13.73783090085555,,,
2023-03-01 04:00:00,13.84109316567379,,,
